id,name_kor,operating_hotel,name_eng,audit,class,room_cate,nrooms,year,price,price_cate,rating,CONV,COSTEFF,EMOTIONAL,FACILITIES,ROOM,SERVICE,SOCIAL,TOTAL,gta,gts,roa,roe,opr,nir,deratio,tat,opercf,invcf,fincf,ta,sales,cogs,exp,labor,dep,other_exp
78,대우송도호텔(주),홀리데이 인 인천 송도,Holiday Inn Incheon Songdo,0,4성급,2,202,2019,100334.5,3,4.083333333,5.055296746,-0.978701222,-0.345604868,-2.017568814,-2.906467992,-9.073739974,-0.020264239,-10.28705036,-9.29,-6.18,-13,0,0.67,-69.53,0,0.19,-3332,-1125,6485,128579,27503,22454,4864,44.63,3430.76,4819.37
79,대한관광개발주식회사,서울로얄호텔,Royal Hotel Seoul,0,4성급,3,306,2015,166294.5,4,4.108108108,6.847100717,-2.447781744,-3.088264358,-2.564082945,-6.966882733,-10.35976389,1.646818754,-16.9328562,1.3,-65.6,-9.89,-10.92,-93.53,-131.97,18.22,0.07,-7851,14758,6914,47770,7225,8581,5401,2827.87,635.62,2573.13
79,대한관광개발주식회사,서울로얄호텔,Royal Hotel Seoul,0,4성급,3,306,2016,166294.5,4,4.327272727,6.146331258,-1.611399508,-3.844210424,-3.528079486,-7.652083263,-13.61505438,1.862645601,-22.2418502,-4.86,87.05,-11.02,-13.64,-67.05,-77.22,30.18,0.14,-6908,-4235,7790,63577,13514,16668,5906,1960.82,4718.71,3945.18
79,대한관광개발주식회사,서울로얄호텔,Royal Hotel Seoul,0,4성급,3,306,2017,166294.5,4,4.282352941,5.003195418,-1.493910982,-2.682952981,-1.755986024,-5.132517589,-10.30404272,1.612113889,-14.75410099,-10.34,22.92,-6.9,-8.94,-38.62,-36.34,29.11,0.19,-1730,-10054,-898,59199,16611,17049,5978,2156.95,4485.62,3821.05
79,대한관광개발주식회사,서울로얄호텔,Royal Hotel Seoul,0,4성급,3,306,2018,166294.5,4,4.125,4.602433235,-1.679088966,-2.610274283,-4.081947338,-7.208086735,-11.82066866,0.901810544,-21.8958222,-6.3,6.15,-5.15,-6.72,-25.08,-23.43,31.96,0.22,-31,2723,-898,55367,17633,16219,5836,2132.77,3932.12,3703.23
79,대한관광개발주식회사,서울로얄호텔,Royal Hotel Seoul,0,4성급,3,306,2019,166294.5,4,3.942857143,4.093127244,-0.242673026,-3.126975605,-4.823896604,-9.896975441,-11.55535114,1.573713663,-23.97903091,-8.98,-7.93,-4.94,-6.46,-25.2,-22.53,29.5,0.22,58,2032,-3406,51781,16234,13286,7039,3310.34,3671.39,3728.66
81,더케이제주호텔(주),라마다 프라자 제주 호텔,Ramada Plaza Jeju,0,5성급,3,400,2015,136009,3,2.5,2.670832388,-1.301179906,-8.64455766,-8.01209902,-15.56320986,-17.291889,-0.113197945,-48.255301,1.81,-8.47,4.84,6.8,4.5,6.41,37.29,0.76,2427,-2404,0,6220,28349,23368,3705,1503.84,1379.59,2201.16
81,더케이제주호텔(주),라마다 프라자 제주 호텔,Ramada Plaza Jeju,0,5성급,3,400,2016,136009,3,3.8,5.486977944,-0.538596227,-3.765479525,-5.483986741,-8.589535986,-11.69897652,0.034324219,-24.55527284,1.17,-3.53,2.12,2.88,1.25,2.95,34.93,0.72,1373,-2002,0,12795,27349,23167,3841,1350.18,1807.08,2490.82
81,더케이제주호텔(주),라마다 프라자 제주 호텔,Ramada Plaza Jeju,0,5성급,3,400,2017,136009,3,3.529411765,4.274349252,-1.661119136,-3.072034917,-2.644306285,-1.967471823,-10.88893066,0.03956937,-15.9199442,-14.4,4.57,2.67,3.74,3.15,3.33,45.94,0.8,3376,3824,-6800,11488,28599,23697,4000,1482.18,1894.93,2517.82
81,더케이제주호텔(주),라마다 프라자 제주 호텔,Ramada Plaza Jeju,0,5성급,3,400,2018,136009,3,3.888888889,5.556286433,-1.969386542,0.272380215,-1.934554622,-1.428182881,-9.099137456,-0.705645195,-9.308240047,5.3,3.68,2.42,3.68,2.32,2.75,58.13,0.88,3770,-3341,0,10631,29653,24744,4220,1596.88,1806.86,2623.12
81,더케이제주호텔(주),라마다 프라자 제주 호텔,Ramada Plaza Jeju,0,5성급,3,400,2019,136009,3,4.25,3.329537933,-1.79606669,-4.173432762,-3.082794847,-5.1818329,-11.67036676,-0.39311733,-22.96807335,3.94,3.83,2.74,4.32,2.35,3.13,57.38,0.87,3167,-2872,0,9880,30789,26083,3981,1477.03,1546.84,2503.97
83,더클래스호텔주식회사,속초더클래스300 호텔,The Class 300,0,3성급,3,322,2016,85601,2,3.833333333,0.772636295,-2.565555179,-6.064570321,-6.233450751,-11.72637987,-12.98145343,-0.137945199,-38.93671845,0,0,3.58,3.66,24.63,19.51,2.25,0.18,1794,-1610,20,51975,4996,2504,1261,472.22,1006.61,788.78
83,더클래스호텔주식회사,속초더클래스300 호텔,The Class 300,0,3성급,3,322,2017,85601,2,3.6,0.984797405,-1.892481818,-5.502650174,-7.614735,-13.24201885,-11.96550684,-0.008624457,-39.24121973,33.29,46.34,0.3,0.36,16,2.6,35.81,0.11,1508,-7344,17956,50488,7311,4049,2092,727.6,1492.33,1364.4
83,더클래스호텔주식회사,속초더클래스300 호텔,The Class 300,0,3성급,3,322,2018,85601,2,3.333333333,5.766906645,2.409595845,0.184567228,-0.976520758,-2.807167617,-7.105782241,0.203380088,-2.32502081,-1.09,-17.47,0.88,1.17,11.55,10.48,32.75,0.08,1564,-2526,-1160,49020,6034,3776,1561,643.39,1474.6,917.61
83,더클래스호텔주식회사,속초더클래스300 호텔,The Class 300,0,3성급,3,322,2019,85601,2,3.285714286,-1.568118172,-3.486059219,-0.518158496,-6.044258144,-3.962719795,-11.71344822,-0.394654428,-27.68741647,-0.49,-6.9,0.53,0.7,8.27,6.73,31.18,0.08,1457,-6114,-841,47640,5618,4047,1105,572.65,1448.75,532.35
86,동해현진관광호텔(주),동해현진관광호텔,Donghae Hyunjin Tourist Hotel,0,3성급,1,82,2015,69977.5,1,3.75,2.51991945,3.687963218,1.402297897,-6.51372808,-8.732581601,-11.30591976,-0.309704419,-19.2517533,-5.42,62.28,0.18,6.7,6.84,0.66,3490.11,0.27,1348,-121,-1429,21345,5887,1653,3831,1813.66,1109.91,2017.34
86,동해현진관광호텔(주),동해현진관광호텔,Donghae Hyunjin Tourist Hotel,0,3성급,1,82,2016,69977.5,1,4,3.401249051,-3.216097579,-1.774496797,-5.235383016,-3.514240672,-11.02232003,1.530583897,-19.83070515,-3.24,-9.05,0.58,18.54,9.81,2.28,2784.25,0.25,843,-24,-655,20504,5354,1338,3491,1717.08,866.94,1773.92
86,동해현진관광호텔(주),동해현진관광호텔,Donghae Hyunjin Tourist Hotel,0,3성급,1,82,2017,69977.5,1,4.5,8.109064754,-9.250962439,6.230672751,5.8857064,9.546563835,-11.58386717,0.672029027,9.609207155,2.25,-7.59,10.97,61.15,13.02,46.47,211.62,0.24,695,325,-1077,20171,4948,1073,3230,1486.46,727.23,1743.54
86,동해현진관광호텔(주),동해현진관광호텔,Donghae Hyunjin Tourist Hotel,0,3성급,1,82,2018,69977.5,1,4.75,6.842204047,-1.193883709,-2.571354216,-2.736685976,-1.529137135,-12.22169109,-0.478134477,-13.88868256,-3.39,-7.79,2.14,6.34,15.05,9.76,182.55,0.22,1138,313,-1163,19648,4562,892,2984,1346.79,683.84,1637.21
86,동해현진관광호텔(주),동해현진관광호텔,Donghae Hyunjin Tourist Hotel,0,3성급,1,82,2019,69977.5,1,4.5,8.55946614,0.21505851,-9.04341201,-8.213020938,-9.426534002,-17.00972694,-2.171929887,-37.09009913,-5.34,-9.58,1.13,3.06,10.12,5.45,159.41,0.21,907,165,-1360,19092,4125,860,2847,1307.54,659.42,1539.46
88,라미드송도호텔주식회사,라미드송도호텔(라마다송도호텔),Ramada Songdo,0,3성급,2,204,2015,63058,1,3,-0.508913359,0.241538777,-1.156650075,-2.860481453,-3.645592654,-9.311219138,-1.189610636,-18.43092854,18.03,-11.58,-2.12,-3.59,2.63,-15.89,57.66,0.13,909,197,-1093,56860,9336,0,9090,2419.01,1365.42,6670.99
88,라미드송도호텔주식회사,라미드송도호텔(라마다송도호텔),Ramada Songdo,0,3성급,2,204,2016,63058,1,2.928571429,3.897274675,-1.466531033,-3.365218206,-4.937517638,-6.829823572,-12.47981092,-0.747113182,-25.92873988,-3.01,1.73,3.52,5.28,13.14,27.69,42.86,0.13,951,4121,-5030,55065,9498,0,8250,2452.19,1106.16,5797.81
88,라미드송도호텔주식회사,라미드송도호텔(라마다송도호텔),Ramada Songdo,0,3성급,2,204,2017,63058,1,2,1.269834573,-1.889918652,-4.064491243,-6.553852861,-9.32237265,-14.00721109,-0.268071868,-34.83608379,-1.26,-12.52,1.69,2.42,8.96,14.83,44.35,0.11,-195,711,-567,51378,8309,0,7564,2361.93,1145.59,5202.07
88,라미드송도호텔주식회사,라미드송도호텔(라마다송도호텔),Ramada Songdo,0,3성급,2,204,2018,63058,1,3.666666667,1.408698354,-5.780395853,-8.628790877,-10.67160308,-17.38985151,-17.86523746,0.093436175,-58.83374425,44.77,18.79,0.05,0.09,8.6,0.47,108.79,0.11,1425,-30035,29765,51355,9870,0,9021,2718.33,1272.26,6302.67
88,라미드송도호텔주식회사,라미드송도호텔(라마다송도호텔),Ramada Songdo,0,3성급,2,204,2019,63058,1,3,2.941766309,0.795118435,1.777016521,3.50750193,2.360045914,-0.470522332,-1.965488399,8.945438377,-2.46,10.21,-0.36,-0.74,18.14,-3.39,105.16,0.1,1946,-456,-1314,53474,10878,0,8905,2386.21,1052.78,6518.79
89,라온컨벤션주식회사,라온컨벤션,Laon Convention,0,3성급,1,47,2015,74776.5,1,5,0.394834957,-2.158592618,-1.664307444,2.102162849,6.381733116,-4.77186864,-0.191532603,0.092429617,-2.97,111.97,-8.45,0,-8.44,-18.29,0,0.46,205,503,-699,6394,3735,0,4050,1407.62,330.74,2642.38
89,라온컨벤션주식회사,라온컨벤션,Laon Convention,0,3성급,1,47,2016,74776.5,1,5,6.930122856,-2.398965609,-1.596154039,-8.040503441,-4.074599301,-14.68150302,-1.032299884,-24.89390244,24.84,7.26,2.56,0,1.11,5.73,0,0.45,-60,-109,581,7617,4006,0,3962,1440.21,318.33,2521.79
89,라온컨벤션주식회사,라온컨벤션,Laon Convention,0,3성급,1,47,2018,74776.5,1,4,-1.088268774,0.961452196,-2.030839718,-4.620977295,-8.467851095,-6.141087042,-0.960163868,-22.34773559,-6.51,-8.51,-6.47,-88.8,-9.07,-19.36,2354.91,0.33,-412,-509,-187,6959,3302,0,3602,1612.41,321.32,1989.59
89,라온컨벤션주식회사,라온컨벤션,Laon Convention,0,3성급,1,47,2019,74776.5,1,4,-0.138842938,-0.015306392,-22.80367867,-18.89549415,-57.84611756,-37.66643829,-1.307239673,-138.6731177,-9.85,-8.96,-5.3,0,-8.67,-16.02,0,0.33,-42,471,-536,6665,3006,0,3267,1523.9,307.28,1743.1
90,루트인터내셔널주식회사,호텔 더 디자이너스 청량리,Hotel The Designers Cheongnyangni,0,2성급,1,80,2016,75706,1,4.833333333,5.61244063,0.41097796,1.147872954,1.817471058,0.322565931,-6.270745893,0.094433528,3.135016167,-2.49,1498.41,-0.54,0,23.53,-3.96,13579.67,0.14,434,-47,-363,12948,1806,0,1381,462.24,225.51,918.76
90,루트인터내셔널주식회사,호텔 더 디자이너스 청량리,Hotel The Designers Cheongnyangni,0,2성급,1,80,2017,75706,1,3.8,6.884365028,-0.666755701,-6.999231957,-7.771184018,-15.37421398,-13.14039729,0.015856668,-37.05156125,-1.99,-3.97,-0.69,-177.56,17.48,-5.19,225444.84,0.13,67,-11,-115,12733,1735,0,1431,508.48,215.79,922.52
90,루트인터내셔널주식회사,호텔 더 디자이너스 청량리,Hotel The Designers Cheongnyangni,0,2성급,1,80,2018,75706,1,4.285714286,9.123707105,1.98344756,-2.525405061,-6.546556562,-11.67534998,-6.862704588,0.656064387,-15.84679714,17.37,23.61,0.12,1.46,15.9,0.78,561.42,0.15,348,-189,-157,14778,2144,0,1803,568.64,219.92,1234.36
90,루트인터내셔널주식회사,호텔 더 디자이너스 청량리,Hotel The Designers Cheongnyangni,0,2성급,1,80,2019,75706,1,3.75,3.991966475,-2.357907514,-6.45067532,-7.15909316,-13.8102435,-14.25409495,0.641521293,-39.39852667,-2.2,-7.51,1.01,6.38,25.79,7.57,506.89,0.13,335,86,-353,14603,1983,0,1472,422.4,213.92,1049.6
91,리켄코리아주식회사,그랜드메르호텔 제주,Grand Mer Hotel Jeju,0,2성급,1,94,2016,50335.5,1,1,7.24866177,-3.926217784,-19.35781077,-36.1104878,-60.37702054,-50.67770886,0,-163.200584,0,0,-37.8,-1057.19,-177.86,-201.64,2696.6,0.19,-1586,-4967,6672,11039,1095,0,3042,1750.02,374.52,1291.98
91,리켄코리아주식회사,그랜드메르호텔 제주,Grand Mer Hotel Jeju,0,2성급,1,94,2017,50335.5,1,4,7.021448071,-1.13402162,-2.164298306,-5.1094932,-9.972807405,-16.29297234,-0.889328145,-28.54147294,-4.92,40.7,-0.16,-4.41,-38.19,-1.17,2679.14,0.14,-168,6,278,10609,1541,0,2129,719.6,470.01,1409.4
92,미래인베스트먼트,하워드존슨호텔 인천 에어포트,Howard Johnson Incheon Airport,0,4성급,3,402,2018,70312.5,1,3.9375,5.066708484,1.66523237,-0.021251925,-0.191413828,-1.584158796,-5.366723787,-0.038769072,-0.470376555,0,0,0.09,186.25,-1.53,0.2,206161.93,0.44,463,-29301,28628,7937,8492,0,8622,2519.66,213.39,6102.34
92,미래인베스트먼트,하워드존슨호텔 인천 에어포트,Howard Johnson Incheon Airport,0,4성급,3,402,2019,70312.5,1,3.78125,3.177357157,-1.085825289,-2.464112263,-1.556867727,-5.356386126,-9.270655768,0.4110084,-16.14548162,-54.18,72.58,0.86,86.82,22.4,1.65,3183.41,0.52,-21,17606,-17595,7758,14654,0,11371,2779.44,260.04,8591.56
93,백남관광주식회사,프레지던트 호텔,Hotel President,0,4성급,3,303,2015,118861.5,3,3.875,1.957330117,-2.193698752,-6.597846002,-6.490031807,-14.60152989,-14.56110454,0.742760635,-41.74412023,-5.03,-11.61,2.4,5.91,10.01,5.97,133.9,0.4,839,-2199,-2600,12443,19205,11748,5534,3769.51,1051.38,1764.49
93,백남관광주식회사,프레지던트 호텔,Hotel President,0,4성급,3,303,2016,118861.5,3,3.53125,2.672884028,-1.217292468,-4.816433308,-5.506041433,-13.63472434,-13.94363388,0.888019927,-35.55722147,-7.74,-4,-0.16,-0.37,2.17,-0.39,124.38,0.41,491,1268,-2600,11907,18437,12114,5923,4022.64,1030.9,1900.36
93,백남관광주식회사,프레지던트 호텔,Hotel President,0,4성급,3,303,2017,118861.5,3,3.666666667,3.948179449,-2.00049478,-4.761940096,-3.44919536,-8.907229295,-11.39038984,0.95103091,-25.61003901,36.38,-9.14,0.82,2.14,-0.23,2.47,199.82,0.33,-234,-14596,15300,11953,16752,10868,5923,4193.15,975.63,1729.85
93,백남관광주식회사,프레지던트 호텔,Hotel President,0,4성급,3,303,2018,118861.5,3,3.545454545,3.045426056,-0.724577741,-4.180152724,-2.705491711,-8.33274026,-10.45739709,0.285088665,-23.06984481,-1.31,5.73,2.25,6.73,4.59,7.39,198.48,0.3,-171,2118,-1100,11530,17713,11884,5015,2929.76,786.8,2085.24
93,백남관광주식회사,프레지던트 호텔,Hotel President,0,4성급,3,303,2019,118861.5,3,4.230769231,6.010857062,-0.806595387,-3.10287222,-7.362813534,-12.10669418,-14.36876724,0.864506431,-30.87237906,-21.75,1.95,2.28,5.7,9.87,6.5,107.1,0.35,1944,11511,-14650,11026,18058,11665,4612,2739.58,926.18,1872.42
95,베니키아해운대호텔마리안느(주),베니키아 해운대 호텔 마리안느,Benikea Premier Marianne Hotel,0,3성급,2,127,2015,79418.5,1,4,11.66125594,-2.838696932,-4.855252582,6.835991602,-3.976543289,-4.382585412,-0.065185263,2.378984066,21.33,141.57,2.45,34.71,26.88,16.08,695.22,0.15,183,-1779,1622,17867,2550,0,1865,672.14,429.18,1192.86
95,베니키아해운대호텔마리안느(주),베니키아 해운대 호텔 마리안느,Benikea Premier Marianne Hotel,0,3성급,2,127,2016,79418.5,1,4.2,1.428941416,1.215593085,-0.453848531,-0.129756124,0.292247868,-6.173216677,-0.738861843,-4.558900806,4.19,-1.33,1.44,11.05,18.35,10.69,644.6,0.13,544,-907,626,18501,2516,0,2054,602.66,403.63,1451.34
95,베니키아해운대호텔마리안느(주),베니키아 해운대 호텔 마리안느,Benikea Premier Marianne Hotel,0,3성급,2,127,2017,79418.5,1,4,3.744643044,-1.641448397,-3.557172228,-0.269521564,-6.916305894,-11.10718775,-2.258192163,-22.00518495,-2.46,-2.34,0.84,5.96,15.96,6.41,584.23,0.13,582,-356,-632,18388,2457,0,2065,643.49,449.89,1421.51
95,베니키아해운대호텔마리안느(주),베니키아 해운대 호텔 마리안느,Benikea Premier Marianne Hotel,0,3성급,2,127,2018,79418.5,1,4,4.414794695,-0.874371895,-1.362298086,0.616322872,-0.394030014,-4.426327789,-0.851740728,-2.877650945,0.89,-10,0.17,1.17,3.47,1.45,582.26,0.12,364,-741,396,18610,2211,0,2135,619.74,479.43,1515.26
95,베니키아해운대호텔마리안느(주),베니키아 해운대 호텔 마리안느,Benikea Premier Marianne Hotel,0,3성급,2,127,2019,79418.5,1,3.75,5.827802541,-0.11590639,-6.208966098,-6.696032334,-13.3111792,-7.687278153,0.918373348,-27.27318629,0.35,15.03,0.55,3.7,16.3,4.09,559.75,0.14,673,-31,-213,18180,2544,0,2129,656.73,429.56,1472.27
97,삼광개발(주),오리엔탈 호텔,Jeju Oriental Hotel & Casino,0,5성급,3,313,2015,63058,1,3.625,3.400893291,-6.062771537,-7.94947527,-4.768468494,-12.67600924,-17.4489697,1.079268157,-44.42553278,-8.49,-25.12,2.51,4.13,11.58,8.06,54.22,0.31,941,-783,-3000,26028,10194,6737,2276,1121.83,766.24,1154.17
97,삼광개발(주),오리엔탈 호텔,Jeju Oriental Hotel & Casino,0,5성급,3,313,2016,63058,1,3.625,1.278371789,-1.176009023,-1.922394038,-3.925242526,-8.39303725,-10.43179999,1.062765601,-23.50734543,-0.74,4.31,1.54,2.36,7.22,4.52,51.78,0.34,302,81,0,25243,10633,7606,2259,1136.04,759.91,1122.96
97,삼광개발(주),오리엔탈 호텔,Jeju Oriental Hotel & Casino,0,5성급,3,313,2017,63058,1,2.5,-1.476626,-1.9478025,-1.966937668,-6.699915382,-9.800730792,-9.73405503,-0.046790073,-31.67285744,-2.99,-27.5,-9.44,-15.19,-35.03,-37.46,71.44,0.25,-1946,-633,1700,24489,7709,7528,2882,1736.43,721.98,1145.57
97,삼광개발(주),오리엔탈 호텔,Jeju Oriental Hotel & Casino,0,5성급,3,313,2018,63058,1,2.666666667,3.950336619,3.355336566,-4.368814138,-12.28411988,-21.48919931,-18.09238177,0.0310032,-48.89783871,3.18,8.2,-4.32,-7.83,-13.78,-15.87,91.29,0.27,-1634,-423,1901,23889,8341,7003,2488,1349.36,650.67,1138.64
97,삼광개발(주),오리엔탈 호텔,Jeju Oriental Hotel & Casino,0,5성급,3,313,2019,63058,1,3.25,3.52403933,0.254866082,-3.715425784,-6.916700879,-11.55696128,-11.62040153,-0.538761471,-30.56934553,18.31,9.6,0.11,0.23,3.44,0.42,125.78,0.27,-808,-2077,5780,23392,9142,7150,1678,719.24,625.03,958.76
99,삼성파로스호텔주식회사,삼성파로스호텔,Pharos Hotel,0,3성급,1,52,2017,70628,1,4,14.7023469,1.164733153,-8.565356684,-5.532389363,-11.98947652,-2.894262582,7.408207397,-5.706197696,0,0,-27.25,0,-4323.53,-4375.33,0,0.01,263,-5280,2488,6295,24,0,1062,83.38,0,978.62
99,삼성파로스호텔주식회사,삼성파로스호텔,Pharos Hotel,0,3성급,1,52,2018,70628,1,4.375,5.363027803,0.046140487,-0.519154014,-1.949918038,-2.361226226,-8.700070402,1.23993691,-6.881263479,233.67,-75,-8.41,-127.04,-20564.25,-23407.6,655.49,0,4992,-18638,12684,24933,6,0,1240,147.01,0,1092.99
99,삼성파로스호텔주식회사,삼성파로스호텔,Pharos Hotel,0,3성급,1,52,2019,70628,1,4,3.974555211,-3.006315103,-3.517888601,-3.482880147,-5.290133374,-13.23112059,-1.557898789,-26.1116814,37.07,90189.95,-2.03,-20.01,11.53,-11.43,1165.8,0.18,-1615,-10015,11739,28133,5417,642,4151,1205.69,809.61,2945.31
100,삼원관광개발주식회사,힐탑관광호텔(뉴힐탑관광호텔),New Hilltop Hotel,0,2성급,1,64,2015,133408,3,2,-1.196685799,1.924842913,2.113513203,-1.189694911,-1.073877722,-5.743307777,-0.032709563,-5.197919656,0.81,1.48,1.91,6.51,60.27,12.34,230.74,0.15,-428,551,-740,36373,7378,0,2931,879.53,734.99,2051.47
100,삼원관광개발주식회사,힐탑관광호텔(뉴힐탑관광호텔),New Hilltop Hotel,0,2성급,1,64,2018,133408,3,4,17.00834311,5.000563669,-4.43542774,-1.092906695,-8.797063036,-16.35313414,-0.109056948,-8.778681782,-2.7,1.29,-16.88,-55.88,36.85,-253.36,140.03,0.07,869,18785,-19269,67271,5245,0,3312,817.99,554.26,2494.01
102,세종투자개발,세종호텔,Sejong Hotel,0,4성급,3,333,2015,113155,3,4.205882353,5.22245839,-0.002618054,-3.232842546,-3.016932249,-8.350099997,-9.275053854,1.32939471,-17.3256936,-1.91,-22.02,-7.21,-13.85,-14.7,-25.86,104.81,0.28,-1857,-2249,5362,60359,21957,18062,7123,3638.9,3067.51,3484.1
102,세종투자개발,세종호텔,Sejong Hotel,0,4성급,3,333,2016,113155,3,3.8125,3.79594938,-0.645486044,-6.238760141,-5.792718476,-13.93452348,-13.94014757,1.358145472,-35.39754086,-2.66,4.47,0.93,1.86,5.1,3.12,95.69,0.3,2958,-815,-2593,58517,22938,15734,6035,2526.25,3059.92,3508.75
102,세종투자개발,세종호텔,Sejong Hotel,0,4성급,3,333,2017,113155,3,3.868421053,6.117962761,-1.298402111,-4.89970897,-6.959774409,-12.59446663,-13.3819923,1.161511574,-31.85487008,-1.28,-5.12,-0.82,-1.61,-2.61,-2.85,96.33,0.29,1046,-1755,-481,57056,21763,16684,5646,2181.15,2961.01,3464.85
102,세종투자개발,세종호텔,Sejong Hotel,0,4성급,3,333,2018,113155,3,3.285714286,2.998415384,0.289484382,-3.161938783,-4.82400272,-11.96258541,-11.53052704,0.722120804,-27.46903338,-1.21,16.15,1.74,3.33,2.07,5.12,87.6,0.34,3720,-1699,-2940,56211,25277,19164,5591,2101.87,3038.82,3489.13
102,세종투자개발,세종호텔,Sejong Hotel,0,4성급,3,333,2019,113155,3,3.666666667,4.980877577,-2.086814682,-7.560455435,-11.36624172,-20.78126582,-16.50993231,1.611690969,-51.71214142,-0.63,-0.77,0.2,0.37,-0.72,0.58,85.73,0.34,1833,-1458,-494,54827,25084,19517,5748,2011.07,3035.92,3736.93
103,스탠포드호텔앤리조트주식회사,스탠포드호텔앤리조트,Stanford Hotel & Resort,0,2성급,2,144,2017,132254.5,3,4,-1.217075267,-5.1303762,-15.21053308,-21.70458119,-32.05616496,-28.56129685,0.099617135,-103.7804104,118.34,0,-9.93,-66.24,-151.74,-223.84,535.64,0.04,-3062,-40108,43022,69803,2326,3828,2028,527.39,1113.78,1500.61
103,스탠포드호텔앤리조트주식회사,스탠포드호텔앤리조트,Stanford Hotel & Resort,0,2성급,2,144,2018,132254.5,3,4.666666667,3.590199987,-0.293749204,-5.072964996,-5.096590383,-7.209513744,-10.32210016,-0.616750431,-25.02146893,-1.04,281.89,-4.92,-32.12,-14.08,-39.66,570.14,0.12,-3998,-1620,5901,67836,8884,7176,2959,689.91,2220.61,2269.09
103,스탠포드호텔앤리조트주식회사,스탠포드호텔앤리조트,Stanford Hotel & Resort,0,2성급,2,144,2019,132254.5,3,4.25,3.239789735,-4.113399969,-4.933670828,-2.990967069,-7.253880468,-17.29562197,-0.44166769,-33.78941826,-5.48,14.06,-3.96,-28.89,-7.6,-27.05,705.63,0.15,3944,1165,-5278,65516,10133,7196,3707,799.02,2480.74,2907.98
104,스탠포드호텔코리아(주),스탠포드호텔 서울,Stanford Hotel Seoul,0,4성급,2,239,2015,103273.5,3,4.076923077,7.438203985,-1.796769118,-2.204868491,-1.134616136,-3.60193141,-9.388737387,-0.407954929,-11.09667349,0.08,-14.28,-1.12,-3.74,5.24,-6.05,221.02,0.18,1812,-701,-1024,64580,12209,7297,4273,934.34,1423.52,3338.66
104,스탠포드호텔코리아(주),스탠포드호텔 서울,Stanford Hotel Seoul,0,4성급,2,239,2016,103273.5,3,3.647058824,5.001278761,-2.176584424,-2.720008921,-2.978128293,-4.447234089,-10.94423004,-0.054861501,-18.31976851,1.12,-1.77,-0.95,-3,5.45,-5.27,211.16,0.18,817,-596,-240,64838,11993,7217,4123,936.06,1439.24,3186.94
104,스탠포드호텔코리아(주),스탠포드호텔 서울,Stanford Hotel Seoul,0,4성급,2,239,2017,103273.5,3,4,5.095585242,0.135040025,-2.237925729,-1.207099217,-6.625206091,-7.744534582,-0.153023647,-12.737164,2.65,-6.64,-1.09,-3.28,4.6,-6.59,192.88,0.17,594,-383,-319,66617,11197,6679,4003,864.35,1152.29,3138.65
104,스탠포드호텔코리아(주),스탠포드호텔 서울,Stanford Hotel Seoul,0,4성급,2,239,2018,103273.5,3,3.571428571,1.793095185,-2.341931705,-1.913253441,-3.305393272,-7.226961566,-10.07798425,-0.188953454,-23.2613825,0.45,-3.56,-2,-5.82,0.42,-12.72,189.94,0.16,-257,383,-8,67349,10798,6818,3934,642.42,1173.09,3291.58
104,스탠포드호텔코리아(주),스탠포드호텔 서울,Stanford Hotel Seoul,0,4성급,2,239,2019,103273.5,3,4.470588235,7.64211412,0.569119913,0.143641221,-1.070225189,-2.242177893,-6.531181575,0.573708333,-0.915001071,-1.35,9.01,-0.46,-1.32,9.24,-2.67,187.36,0.17,792,-220,-592,66594,11772,6759,3925,598.85,1171.74,3326.15
105,시카프관광개발주식회사,라마다 플라자 광주 호텔,Ramada Plaza Gwangju,0,4성급,2,120,2015,152731.5,4,4.1,3.835204121,-2.080869897,-2.779501393,-0.512366662,-2.029760718,-9.532984881,0.518225362,-12.58205407,4.03,-1.62,0.4,1.15,10.66,1.62,188.83,0.25,1753,-3425,1697,43362,11619,0,10380,4050.51,1570,6329.49
105,시카프관광개발주식회사,라마다 플라자 광주 호텔,Ramada Plaza Gwangju,0,4성급,2,120,2016,152731.5,4,3.727272727,4.923494966,-1.574151127,-4.502952553,-2.589223429,-4.34584077,-10.95268563,-0.329646686,-19.37100523,2.37,-5.83,0.73,2.1,11.76,3.2,189.54,0.23,2067,-2965,720,42331,10942,0,9655,3481.06,1587.44,6173.94
105,시카프관광개발주식회사,라마다 플라자 광주 호텔,Ramada Plaza Gwangju,0,4성급,2,120,2017,152731.5,4,2.5,3.843343157,-0.504139304,-6.505247479,-8.852838376,-16.57602064,-10.1012678,-0.902320148,-39.59849059,-0.48,-12.35,0.06,0.18,6.33,0.32,187.62,0.2,1066,-984,-146,40863,9591,0,8984,3070.39,1603.33,5913.61
105,시카프관광개발주식회사,라마다 플라자 광주 호텔,Ramada Plaza Gwangju,0,4성급,2,120,2018,152731.5,4,2.5,6.05068341,0,-5.594491449,-2.090855444,-3.577370543,-11.16746133,0.231854386,-16.14764097,-3.54,26.07,0.97,2.7,10.15,3.83,170.04,0.25,2237,991,-2978,39691,12091,3093,7771,3154.74,1445.21,4616.26
